Economy,Year,ISO-3 code,Institutions of commercial banks,Number of credit unions and credit cooperatives,Number of other deposit takers,Number of non-deposit taking microfinance institutions,Number of insurance corporations,Branches of commercial banks,Branches of credit unions and credit cooperatives,Branches of non-deposit taking microfinance institutions,Number of non-branch retail agent outlets of commercial banks,Automated Teller Machines (ATMs),Depositors with credit unions and credit cooperatives,Deposit accounts with commercial banks,Deposit accounts with commercial banks: o/w household sector,Deposit accounts with commercial banks: o/w household: o/w male,Deposit accounts with commercial banks: o/w household: o/w female,Deposit accounts with credit unions and credit cooperatives,Policies with insurance corporations,Policies with insurance corporations: o/w life insurance,Policies with insurance corporations: o/w non-life insurance,Borrowers from credit unions and credit cooperatives,Borrowers from credit unions and credit cooperatives: o/w household sector,Borrowers from non-deposit taking microfinance institutions,Loan accounts with commercial banks,Loan accounts with commercial banks: o/w SME,Loan accounts with commercial banks: o/w household sector,Loan accounts with commercial banks: o/w household: o/w male,Loan accounts with commercial banks: o/w household: o/w female,Loan accounts with credit unions and credit cooperatives,Loan accounts with credit unions and credit cooperatives: o/w household sector,Loan accounts with non-deposit taking microfinance institutions,Number of debit cards,Number of credit cards,Outstanding deposits with commercial banks,Outstanding deposits with commercial banks: o/w household sector,Outstanding deposits with commercial banks: o/w household: o/w male,Outstanding deposits with commercial banks: o/w household: o/w female,Outstanding deposits with credit unions and credit cooperatives,Outstanding deposits with credit unions and credit cooperatives: o/w household s,Outstanding deposits with other deposit takers,Outstanding technical reserves of insurance corporations,Outstanding technical reserves of insurance corporations: o/w life insurance,Outstanding technical reserves of insurance corporations: o/w non-life,Outstanding loans from commercial banks,Outstanding loans from commercial banks: o/w SME,Outstanding loans from commercial banks: o/w household sector,Outstanding loans from commercial banks: o/w household: o/w male,Outstanding loans from commercial banks: o/w household: o/w female,Outstanding loans from credit unions and credit cooperatives,Outstanding loans from credit unions and credit cooperatives:o/w SME,Outstanding loans from credit unions and credit cooperatives:o/w household secto,Outstanding loans from other deposit takers,Outstanding loans from non-deposit-taking microfinance institutions,"No of mobile & internet banking transact (during reference yr, commercial banks)","Value of mobile & internet banking transact (during reference yr, commercial ban",Number of active mobile money accounts,Number of registered mobile money accounts,Value of mobile money transactions (during the reference year),Number of mobile money transactions (during the reference year),Outstanding balances on active mobile money accounts,"Number of commercial bank branches per 1,000 km2","Number of credit union and credit cooperative branches per 1,000 km2","Number of all microfinance institution branches per 1,000 km2","Number of commercial bank branches per 100,000 adults","Number of credit union and credit cooperative branches per 100,000 adults","Number of all microfinance institution branches per 100,000 adults","Number of ATMs per 1,000 km2","Number of ATMs per 100,000 adults","Number of non-branch retail agent outlets of commercial banks per 1,000 km2","Number of non-branch retail agent outlets of commercial banks per 100,000 adults","Number of insurance corporations per 100,000 adults","Number of depositors with credit unions and credit cooperatives per 1,000 adults","Number of deposit accounts with commercial banks per 1,000 adults","No of household sector deposit accounts with commercial banks per 1,000 adults","No of men-owned deposit acc of hh sector with commercial banks per 1,000 male ad","No of women-owned deposit acc of hh sector with commercial banks per 1,000 femal","No of deposit acc with credit unions and credit cooperatives per 1,000 adults","Number of borrowers from credit unions and credit cooperatives per 1,000 adults","Number of borrowers from all microfinance institutions per 1,000 adults","Number of loan accounts with commercial banks per 1,000 adults",Number of SME loan accounts with commercial banks (% of non-financial corp),"No of household sector loan accounts with commercial banks per 1,000 adults","No of men-owned loan acc of hh sector with commercial banks per 1,000 male adult","No of women-owned loan acc of hh sector with commercial banks per 1,000 female a","Number of loan accounts with credit unions and credit cooperatives per 1,000 adu","Number of loan accounts with all microfinance institutions per 1,000 adults",Outstanding deposits with commercial banks (% of GDP),Outstanding deposits of household sector with commercial banks (% of GDP),Outstanding deposits with credit unions and credit cooperatives (% of GDP), Outstanding deposits with other deposit takers (% of GDP),Outstanding loans from commercial banks (% of GDP),Outstanding SME loans from commercial banks (% of GDP),Outstanding loans from commercial banks to household sector (% of GDP),Outstanding loans from credit unions and credit cooperatives (% of GDP),Outstanding loans from all microfinance institutions (% of GDP), Outstanding loans with other deposit takers (% of GDP),"Number of registered mobile money accounts per 1,000 adults","Number of active mobile money accounts per 1,000 adults",Outstanding balances on active mobile money accounts (% of GDP),"Number of mobile money transactions (during the reference year) per 1,000 adults",Value of mobile money transactions (during the reference year) (% of GDP),Average no. of mobile money transactions per active mob mon account,"Number of credit cards per 1,000 adults","Number of debit cards per 1,000 adults","No of mobile and internet banking transac (during reference yr) per 1,000 adults",Value of mobile and internet banking transac (during reference yr) (% of GDP),"Number of life insurance policies per 1,000 adults","Number of Non-life insurance policies per 1,000 adults"
India,2014,IND,151.0,95721.0,241.0,48.0,52.0,117962.0,25197.0,10173.0,,163230.0,,1230000000.0,1120000000.0,778000000.0,337000000.0,82300000.0,437000000.0,335000000.0,103000000.0,67200000.0,,29600000.0,139000000.0,12600000.0,135000000.0,105000000.0,27200000.0,,,32600000.0,394000000.0,19200000.0,79557212151000.0,43400000000000.0,30600000000000.0,12800000000000.0,7270000000000.0,,206000000000.0,21300000000000.0,19700000000000.0,1590000000000.0,62820824255000.0,8510000000000.0,26800000000000.0,16900000000000.0,4070000000000.0,6720000000000.0,315000000000.0,320000000000.0,1410000000000.0,392000000000.0,94700000.0,224000000000.0,,12200000.0,29100000000.0,108000000.0,436000000.0,39.72602,40.66945,3.437722,12.75048,13.05329,1.103373,54.90063,17.62093,,,0.00561348154541008,,1324.253,1203.74,1635.133693285742,747.891716302328,88.84978,72.58081,31.90425,149.7838,,146.1551,220.8840222624592,60.36495741876594,,35.2341,63.80932940526089,34.78246,5.827063,0.1651353,50.38581116679957,6.826237,21.48427,5.390099,0.3141613,1.134717,13.11858,,0.0003496,116.0561,0.023303,,20.70680237818211,425.7844514176096,102.239658554717,0.1798064689254104,361.424009301228,110.6503573854872
India,2015,IND,152.0,95745.0,220.0,56.0,52.0,126631.0,26419.0,9714.0,596437.0,184139.0,,1440000000.0,1300000000.0,876000000.0,420000000.0,83300000.0,445000000.0,326000000.0,118000000.0,67200000.0,,32500000.0,144000000.0,13800000.0,140000000.0,108000000.0,28900000.0,,,37500000.0,553000000.0,21100000.0,89221112069000.0,50600000000000.0,34600000000000.0,16000000000000.0,7990000000000.0,,215000000000.0,24400000000000.0,22600000000000.0,1750000000000.0,68784725226000.0,9610000000000.0,28700000000000.0,18300000000000.0,3990000000000.0,7300000000000.0,347000000000.0,347000000000.0,1700000000000.0,532000000000.0,172000000.0,1040000000000.0,,68700000.0,81800000000.0,255000000.0,576000000.0,42.64208,41.08853,3.286033,13.42936,12.9401,1.034877,61.93314,19.50473,200.6050740114153,63.17697806713487,0.005508046716570255,,1525.191,1373.049,1805.692792611004,915.7774016555456,88.28027,71.22957,34.39531,152.7844,,148.8161,223.0052808430747,62.89045218300195,,39.76815,64.78501971033793,36.7423,5.804019,0.1561153,49.9457995557187,6.979254,20.85324,5.302709,0.3865375,1.237724,72.78608,,0.0004179,270.1055,0.0594244,,22.36124287332769,586.2378864004535,182.1061783220867,0.7517517523083579,345.6267537455239,125.3080628019733
India,2016,IND,153.0,95984.0,202.0,46.0,53.0,135478.0,26815.0,9012.0,633781.0,202060.0,,1650000000.0,1490000000.0,1010000000.0,480000000.0,85400000.0,453000000.0,327000000.0,126000000.0,61800000.0,6800000.0,27500000.0,162000000.0,20400000.0,158000000.0,115000000.0,37800000.0,,642902.0,30700000.0,662000000.0,24500000.0,95995311000000.0,56400000000000.0,38400000000000.0,18000000000000.0,9040000000000.0,21700000000.0,209000000000.0,27200000000000.0,25200000000000.0,1970000000000.0,75226447000000.0,9960000000000.0,32600000000000.0,20900000000000.0,4750000000000.0,8020000000000.0,347000000000.0,389000000000.0,2100000000000.0,468000000000.0,389000000.0,4040000000000.0,,212000000.0,206000000000.0,604000000.0,3880000000.0,45.61801,41.3021,3.046559,14.09547,12.7619,0.9413535,67.96068,20.99911,213.1653207497671,65.86575333963826,0.005508030261242965,,1710.728,1546.954,2039.335793732683,1026.391335205494,88.7336,64.19701,28.58691,168.7473,,164.6812,232.7599526328471,80.8905543153709,,31.86827,62.36835713348374,36.61236,5.876252,0.1357493,48.87478214825603,6.473794,21.18139,5.211726,0.3043687,1.361758,220.1671,,0.0025233,627.692,0.1337357,,25.46707317177096,687.5019634049379,404.7791889905574,2.625385026208113,339.902740240898,130.6972440913541
India,2017,IND,159.0,98174.0,172.0,47.0,66.0,140517.0,27463.0,10077.0,646337.0,213553.0,121000000.0,1830000000.0,1680000000.0,1110000000.0,568000000.0,213000000.0,488000000.0,328000000.0,159000000.0,75500000.0,6400000.0,25300000.0,172000000.0,23200000.0,168000000.0,120000000.0,41400000.0,15000000.0,536146.0,28400000.0,772000000.0,29800000.0,107300294881000.0,65500000000000.0,44600000000000.0,20900000000000.0,10200000000000.0,22900000000.0,231000000000.0,31200000000000.0,28700000000000.0,2440000000000.0,79178684992000.0,10700000000000.0,36700000000000.0,23400000000000.0,5600000000000.0,8470000000000.0,372000000000.0,391000000000.0,2440000000000.0,481000000000.0,977000000.0,13100000000000.0,,431000000.0,532000000000.0,1630000000.0,14100000000.0,47.31484,42.25663,3.405097,14.3474,12.81359,1.032536,71.82622,21.78005,217.3883942835809,65.91923651556318,0.006731271163537243,123.2727,1862.983,1715.319,2209.622664827359,1192.586184111526,217.443,76.95489,25.77445,175.8122,,171.1138,237.180209812893,86.80800882297973,15.33689,28.97641,62.78527145435327,38.34067,5.944813,0.1353147,46.33030352931232,6.261713,21.44869,4.95482,0.2814177,1.427808,439.1426,,0.0082236,1662.405,0.3115363,,30.43578422893967,786.9969424016651,996.2767605382206,7.668067036396052,334.9749577844759,162.2551067936058
India,2018,IND,161.0,97799.0,110.0,50.0,68.0,142583.0,28065.0,11747.0,658276.0,213653.0,125000000.0,1910000000.0,1780000000.0,1160000000.0,622000000.0,218000000.0,508000000.0,331000000.0,177000000.0,75100000.0,6400000.0,29400000.0,197000000.0,26000000.0,189000000.0,129000000.0,50800000.0,14200000.0,490227.0,36500000.0,861000000.0,37500000.0,114344509356000.0,70300000000000.0,47200000000000.0,23000000000000.0,10500000000000.0,21700000000.0,306000000000.0,35000000000000.0,32100000000000.0,2880000000000.0,87669725819000.0,11500000000000.0,42400000000000.0,26700000000000.0,6850000000000.0,8950000000000.0,424000000000.0,395000000000.0,3090000000000.0,605000000000.0,1870000000.0,14700000000000.0,,535000000.0,1090000000000.0,3030000000.0,27000000000.0,48.01039,42.33298,3.967792,14.30054,12.60945,1.18186,71.85985,21.40442,221.4039466028071,65.94814423872077,0.006812452236194259,124.9694,1915.004,1780.484,2251.977471065631,1281.758965806815,218.8051,75.22931,29.40533,197.3378,,189.2921,250.7189640700992,104.683373888696,14.17807,36.53531,60.50080174224239,37.17244,5.562515,0.1620346,46.38691206464778,6.081344,22.41434,4.736328,0.3203685,1.635962,535.7094,,0.0142632,3031.524,0.5750088,,37.55359786961635,862.6530123858316,1875.691034116384,7.798308707485374,332.0921092111111,177.0151075425331
India,2019,IND,161.0,98550.0,88.0,56.0,70.0,146309.0,28534.0,12277.0,988299.0,210096.0,126000000.0,1970000000.0,1930000000.0,1250000000.0,608000000.0,220000000.0,524000000.0,333000000.0,191000000.0,76500000.0,6500000.0,31700000.0,232000000.0,31800000.0,225000000.0,147000000.0,60700000.0,16800000.0,733684.0,38800000.0,906000000.0,47100000.0,128967510385000.0,81500000000000.0,47800000000000.0,23000000000000.0,11300000000000.0,20900000000.0,401000000000.0,38900000000000.0,35600000000000.0,3300000000000.0,98975951223999.9,13100000000000.0,48300000000000.0,30400000000000.0,8060000000000.0,9030000000000.0,470000000000.0,401000000000.0,3790000000000.0,682000000000.0,6200000000.0,29600000000000.0,840000000.0,1270000000.0,1830000000000.0,4140000000.0,26300000000.0,49.26359,42.74332,4.14807,14.42647,12.51705,1.214731,70.6635,20.69327,332.403579993206,97.34185549680991,0.006894603641991639,124.1909,1943.222,1899.235,2388.20379862246,1232.3619153681,216.6542,75.37485,31.23442,228.8042,,221.252,281.7454914785949,123.1274702801502,16.58092,38.19971,64.15147347290943,40.54733,5.644286,0.1992579,49.23296643044217,6.532321,24.04689,4.49104,0.3392797,1.885289,1249.116,827.6388,0.0130922,4078.933,0.9117528,4.928397120613157,46.37965101466552,892.1746750984516,6106.963094634571,14.71581184071558,328.2961211383436,188.29948137117
India,2020,IND,151.0,98047.0,69.0,54.0,68.0,150164.0,28709.0,14275.0,1176221.0,219047.0,135000000.0,2070000000.0,2020000000.0,1290000000.0,663000000.0,224000000.0,575000000.0,333000000.0,242000000.0,81600000.0,6600000.0,32200000.0,273000000.0,38100000.0,264000000.0,161000000.0,83900000.0,17100000.0,555097.0,39100000.0,829000000.0,57700000.0,140287919764000.0,89100000000000.0,51800000000000.0,26200000000000.0,12300000000000.0,21200000000.0,500000000000.0,42900000000000.0,38900000000000.0,4020000000000.0,105188116245000.0,14100000000000.0,53600000000000.0,34100000000000.0,9590000000000.0,10300000000000.0,496000000000.0,401000000000.0,4180000000000.0,744000000000.0,13900000000.0,57800000000000.0,1190000000.0,1700000000.0,1810000000000.0,4240000000.0,21900000000.0,50.55681,42.633,4.819403,14.56883,12.28544,1.388795,73.67407,21.23047,395.6090932634645,114.0016511800502,0.006590693653865568,130.3987,2005.575,1958.133,2430.213992620155,1321.740716330606,216.673,79.06537,31.23196,264.1319,,255.5834,304.0707532393442,167.2896188702692,16.52806,37.86935,70.65943456609284,44.87803,6.175415,0.251948,52.98056190046554,7.120841,26.99424,5.204248,0.3745857,2.104398,1650.857,1155.57,0.0110175,4111.974,0.9136799,3.55839405464593,55.96769074489719,803.0582258814344,13446.56800837,29.11960729605442,322.9498012558398,234.0757358492746
India,2021,IND,139.0,105093.0,58.0,57.0,68.0,150699.0,28605.0,14673.0,1617170.0,221815.0,139000000.0,2120000000.0,2070000000.0,1290000000.0,706000000.0,228000000.0,579000000.0,332000000.0,247000000.0,77700000.0,5200000.0,31300000.0,298000000.0,41600000.0,288000000.0,175000000.0,92700000.0,16500000.0,537242.0,37700000.0,898000000.0,62000000.0,156991261000000.0,101000000000000.0,58800000000000.0,28700000000000.0,13100000000000.0,22700000000.0,623000000000.0,48900000000000.0,44500000000000.0,4390000000000.0,110780497000000.0,14800000000000.0,59500000000000.0,37400000000000.0,10900000000000.0,10800000000000.0,571000000000.0,401000000000.0,4240000000000.0,815000000000.0,29100000000.0,508000000000000.0,1230000000.0,2010000000.0,1520000000000.0,4000000000.0,25200000000.0,50.73271,44.96786,4.954275,14.42053,12.7819,1.408229,74.60505,21.20613,543.9174758424454,154.6059606808678,0.006500989584458658,132.7761,2023.672,1974.226,2399.386897491663,1389.615146908437,218.3474,74.26592,29.92364,285.2166,,275.5527,325.2336465286285,182.2788498858343,15.78728,36.07016,66.52905438359514,42.63572,5.547575,0.2638528,46.94606351085172,6.28894,25.21322,4.592541,0.345272,1.79848,1917.036,1171.498,0.010666,3822.87,0.6444135,3.263232043970755,59.32065710473075,858.7059589026559,27775.22261165593,215.2046964500677,317.488553000178,235.8836269326821
India,2022,IND,141.0,106783.0,49.0,55.0,67.0,151396.0,27287.0,16890.0,3513777.0,260873.0,142000000.0,2260000000.0,2200000000.0,1340000000.0,794000000.0,225000000.0,594000000.0,329000000.0,266000000.0,72300000.0,4600000.0,33600000.0,321000000.0,26100000.0,310000000.0,193000000.0,98100000.0,17200000.0,482200.0,38800000.0,918000000.0,73600000.0,172733856064000.0,108000000000000.0,59400000000000.0,34100000000000.0,13600000000000.0,23500000000.0,716000000000.0,54000000000000.0,49200000000000.0,4800000000000.0,122587479959000.0,16000000000000.0,67300000000000.0,42700000000000.0,12500000000000.0,10900000000000.0,588000000000.0,409000000000.0,4620000000000.0,966000000000.0,54800000000.0,982000000000000.0,360000000.0,1220000000.0,2200000000000.0,5300000000.0,24400000000.0,50.96782,45.09298,5.699266,14.31568,12.66557,1.600791,87.74179,24.64463,1181.820536191767,331.9459417441318,0.006329479103784,133.7708,2130.482,2079.82,2466.028368482587,1543.798011069332,212.8922,68.31394,31.73643,303.1019,,292.7977,355.6466760375558,190.7294851078871,16.25916,36.63726,64.09503744851696,40.14371,5.047146,0.2658291,45.48760328594888,5.955432,24.97132,4.033297,0.358303,1.714912,1151.114,339.708,0.0090454,5008.211,0.8170175,14.74269064731744,69.5556189108073,866.917301002339,51738.12189464655,364.4475678151106,310.5066838335744,250.9780169406411
India,2023,IND,140.0,106773.0,39.0,49.0,69.0,155075.0,27181.0,18739.0,2041100.0,267791.0,144000000.0,2520000000.0,2470000000.0,1490000000.0,918000000.0,226000000.0,543000000.0,241000000.0,302000000.0,72000000.0,4700000.0,39200000.0,360000000.0,21000000.0,348000000.0,219000000.0,110000000.0,17300000.0,461960.0,45600000.0,961000000.0,85300000.0,190356415000000.0,118000000000000.0,61500000000000.0,39000000000000.0,13800000000000.0,23500000000.0,853000000000.0,59700000000000.0,54200000000000.0,5520000000000.0,141980056000000.0,18000000000000.0,79200000000000.0,50000000000000.0,15000000000000.0,11600000000000.0,739000000000.0,404000000000.0,5540000000000.0,1310000000000.0,84800000000.0,1140000000000000.0,415000000.0,1340000000.0,2220000000000.0,5910000000.0,44200000000.0,52.20487,45.05397,6.319139,14.46694,12.48529,1.751151,90.06858,24.95967,686.5017035574585,190.2423523993394,0.006431199997821967,134.5147,2352.548,2306.765,2700.290814454227,1759.42263453603,211.0462,67.1406,36.56227,335.7679,,324.4233,397.2097785013174,210.0390539360759,16.11277,42.49254,64.76980255128807,40.12464,4.711108,0.2900814,48.30948404518347,6.133779,26.95168,3.945342,0.4462899,1.88362,1247.527,386.5957,0.0150277,5509.652,0.7550125,14.25171739579409,79.50756290431983,895.9488928903111,79035.61459216128,386.4312264266188,224.7079771269134,281.3044161366156
